"outcome","group_variable","group_label","n","n_flag","pct_lib","pct_con","pct_ndp","pct_bq","pct_grn","pct_other","pct_none","none_label","year","dataset","mode"
"vote_choice","immigrant_generation","2nd gen (Canadian-born, foreign parent)",1423,"large (n 100+)",37.8,26.7,16.2,0.8,4.6,1.2,12.5,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","immigrant_generation","Canadian-born",4011,"large (n 100+)",31.3,23.7,11.9,10.5,5.9,1.6,15.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","immigrant_generation","Foreign-born (1st gen)",1097,"large (n 100+)",42.7,27.1,12.4,1.1,4.7,1.1,10.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","income_quartile","Q1 (< $30K)",306,"large (n 100+)",32.9,12.9,15.5,7.7,6.8,2.3,21.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","income_quartile","Q2 ($30K-$60K)",404,"large (n 100+)",30.6,19.9,14.6,7.6,6.4,0.7,20.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","income_quartile","Q3 ($60K-$110K)",520,"large (n 100+)",33.3,23.3,12.3,6.1,7,1.5,16.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","income_quartile","Q4 ($110K+)",340,"large (n 100+)",33.7,30.6,11.4,5.7,5.1,0.9,12.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","language","English",4436,"large (n 100+)",37.6,28.4,14.5,0.2,5.4,1.1,12.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","language","French",1555,"large (n 100+)",24.5,13.8,8.7,27.7,5.9,2.4,16.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","language","Other",509,"large (n 100+)",39.1,29.3,12.3,1.2,4.5,1.5,12.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","marital_status","Divorced/Separated",643,"large (n 100+)",35.6,20.3,12.3,9.7,5.7,2.6,13.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","marital_status","Married/Partnered",3934,"large (n 100+)",34.5,28.2,11.2,6.7,4.9,1.2,13.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","marital_status","Never Married",1685,"large (n 100+)",34.3,19.4,17.7,6.1,6.7,1.7,14.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","marital_status","Widowed",217,"large (n 100+)",37.4,24,12,5.5,3.7,0.5,17,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Alberta",737,"large (n 100+)",21,44.8,15.8,0,2.6,1.6,14.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","British Columbia",882,"large (n 100+)",35.9,23.5,17.8,0,6.9,1.6,14.4,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Manitoba",238,"large (n 100+)",35.8,30.4,15.4,0,5.7,0.6,12.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","New Brunswick",148,"large (n 100+)",50.1,18.5,7,0,11,0,13.4,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Newfoundland and Labrador",88,"medium (n 30-99)",59.2,12.7,6.5,0,4.7,1.2,15.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Nova Scotia",185,"large (n 100+)",41.4,16.8,15,0,7.8,0,19.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Ontario",2580,"large (n 100+)",41.5,27.1,13,0,5.3,1.3,11.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Quebec",1465,"large (n 100+)",25,12.1,8.5,30.3,5.1,2.1,16.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","province","Saskatchewan",203,"large (n 100+)",27.6,34.5,17.4,0,7.1,0.6,12.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Arab",60,"medium (n 30-99)",64.5,13.7,11.6,1.5,0,1.6,7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Black",184,"large (n 100+)",46.8,17.2,15.7,1.1,9.6,1.1,8.5,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Chinese",379,"large (n 100+)",34.3,31.8,13.5,0,3.2,1.2,16,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Filipino",73,"medium (n 30-99)",36,32.2,17.9,0,1.5,1.4,10.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Hispanic/Latin American",65,"medium (n 30-99)",50.6,11,14.7,1.4,9.6,0,12.6,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Indigenous",145,"large (n 100+)",28,20.9,17.9,3.3,10.7,2,17.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Other",97,"medium (n 30-99)",35.1,25,9.9,1.9,8.5,4.2,15.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","Other Asian",129,"large (n 100+)",45.4,15.5,20.2,1.5,5.3,0,12.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","South Asian",224,"large (n 100+)",64.2,14.4,14.6,0,2.7,1,3.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","race_ethnicity","White/European",5099,"large (n 100+)",32.1,25.8,12.5,8.4,5.5,1.4,14.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","Alberta",737,"large (n 100+)",21,44.8,15.8,0,2.6,1.6,14.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","Atlantic",445,"large (n 100+)",48.5,17.2,10.2,0,7.9,0.3,15.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","British Columbia",882,"large (n 100+)",35.9,23.5,17.8,0,6.9,1.6,14.4,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","Ontario",2580,"large (n 100+)",41.5,27.1,13,0,5.3,1.3,11.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","Prairies",441,"large (n 100+)",32,32.3,16.3,0,6.3,0.6,12.5,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","region","Quebec",1465,"large (n 100+)",25,12.1,8.5,30.3,5.1,2.1,16.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Buddhist",88,"medium (n 30-99)",38.3,19.1,25.5,1.1,3.8,0,12.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Catholic",1800,"large (n 100+)",35.4,22.5,8.3,14,4.4,1.8,13.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Evangelical",126,"large (n 100+)",21.5,54.9,6,1.6,1.5,3.3,11.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Hindu",89,"medium (n 30-99)",54.5,22.8,16.9,0,4.6,0,1.2,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Jewish",80,"medium (n 30-99)",41.6,38.9,7.5,0,2.4,1.1,8.5,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Muslim",161,"large (n 100+)",71.9,8.2,9.2,2.5,3.8,1.8,2.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","None/Agnostic",2342,"large (n 100+)",33.1,19.1,17.9,6.8,6.6,1.2,15.3,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Orthodox",99,"medium (n 30-99)",29.6,37.3,14.3,2,1.8,1.1,14,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Other",201,"large (n 100+)",18.3,35.1,14.2,1.6,12.8,2.9,15,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Protestant (mainline)",1151,"large (n 100+)",34.6,37.3,10.5,0.5,4,1.2,12,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_affiliation","Sikh",33,"medium (n 30-99)",49.3,24.2,14.4,3,2.8,3.4,2.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_importance","Not important at all",770,"large (n 100+)",32.7,24.1,11.2,10.7,6.2,1,14.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_importance","Not very important",1177,"large (n 100+)",34.4,24.7,11.6,10.5,5,1.5,12.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_importance","Somewhat important",1548,"large (n 100+)",36.3,27.7,11.6,4.5,4.2,1.9,13.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","religion_importance","Very important",994,"large (n 100+)",38.4,34.8,9.2,1.8,4.1,1.6,10.1,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","18 to 24",529,"large (n 100+)",28.6,13.5,36.5,6.3,7.6,0.4,7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","25 to 34",1065,"large (n 100+)",27.9,17.6,28.5,6.9,8.6,2.8,7.7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","35 to 44",1337,"large (n 100+)",32,20.9,20.5,7.2,7.6,3.6,8.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","45 to 54",1506,"large (n 100+)",33.6,26.6,14.4,6.6,6.5,4.7,7.6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","55 to 64",1345,"large (n 100+)",36,27.8,11.2,9.1,4.9,5.4,5.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","65 to 74",1326,"large (n 100+)",36.1,29.4,10.3,10,5.9,5.4,2.9,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","75 and over",489,"large (n 100+)",34.7,32.5,11.5,10.3,4.4,4.8,1.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","education_binary","College degree+",5591,"large (n 100+)",34.3,24,19.2,7.1,6.7,4,4.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","education_binary","No college degree",2006,"large (n 100+)",28.8,23.6,17,10.4,6.4,3.9,10,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","gender","Men",3675,"large (n 100+)",33.4,28.6,13.7,8.7,5.8,4.7,5.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","gender","Non-binary",42,"medium (n 30-99)",17.6,6.3,58.4,1.7,8.6,3.6,3.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","gender","Women",3880,"large (n 100+)",32.4,19.4,23.1,7.3,7.4,3.4,7.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","immigrant_generation","2nd gen (Canadian-born, foreign parent)",4890,"large (n 100+)",30.2,22.9,18.1,11.6,6.7,4.2,6.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","immigrant_generation","Canadian-born",1577,"large (n 100+)",36.3,24.8,21.9,1.4,5.9,3.7,6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","immigrant_generation","Foreign-born (1st gen)",1129,"large (n 100+)",38.9,26.6,16.1,1.4,7.3,3.8,5.9,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","income_quartile","Q1 (< $30K)",1201,"large (n 100+)",27.4,16.5,22.9,8.1,9.7,4.7,10.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","income_quartile","Q2 ($30K-$60K)",1810,"large (n 100+)",31.5,21.3,19.7,9.5,6.9,3.9,7.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","income_quartile","Q3 ($60K-$110K)",2634,"large (n 100+)",33.9,26.2,18.4,7.4,6.1,3.5,4.6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","income_quartile","Q4 ($110K+)",1891,"large (n 100+)",36,28,15.2,7.1,5.1,4.3,4.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","language","English",4970,"large (n 100+)",33.5,27.7,21.3,0.1,6.7,4.7,6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","language","French",1973,"large (n 100+)",29.4,12.4,12.4,31.2,6.2,2.2,6.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","language","Other",651,"large (n 100+)",37.5,27.7,16,0.8,7,3.8,7.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","marital_status","Divorced/Separated",770,"large (n 100+)",30.3,23.8,17.6,9.5,6.5,5,7.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","marital_status","Married/Partnered",4672,"large (n 100+)",33.7,26.9,15.6,8.2,5.9,4.3,5.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","marital_status","Never Married",1913,"large (n 100+)",31.4,17.3,25.9,6.9,8.1,2.9,7.6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","marital_status","Widowed",237,"large (n 100+)",36.1,25.3,14.4,7.4,7.2,5.4,4.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Alberta",822,"large (n 100+)",23,42,18.9,0,4.7,6.3,5.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","British Columbia",840,"large (n 100+)",32.5,22.2,25,0,8.7,4.2,7.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Manitoba",269,"large (n 100+)",31.9,27.6,23.9,0,4.8,6.1,5.7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","New Brunswick",139,"large (n 100+)",33,23.5,17.8,0,14.8,5.5,5.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Newfoundland and Labrador",117,"large (n 100+)",45.9,19.1,19.4,0,2.6,0.7,12.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Nova Scotia",180,"large (n 100+)",44.1,15.9,24.5,0,4.6,4,6.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Ontario",3010,"large (n 100+)",37.9,25.7,19.8,0,6.8,4.3,5.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Prince Edward Island",32,"medium (n 30-99)",30.1,21.4,12,0,25.7,5.3,5.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Quebec",1955,"large (n 100+)",29.5,11.9,11,32.9,6.1,2.1,6.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","province","Saskatchewan",233,"large (n 100+)",16,44,23.9,0,3.5,4.4,8.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Arab",62,"medium (n 30-99)",56.6,11,22.1,1.2,1.2,3.4,4.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Black",116,"large (n 100+)",49.8,15.5,26.7,0,3.6,1.5,2.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Chinese",430,"large (n 100+)",37.8,25.1,19,1,7,1.8,8.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Filipino",73,"medium (n 30-99)",43.4,12.6,28,0,5.6,1.3,9.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Hispanic/Latin American",77,"medium (n 30-99)",34.1,19.8,22.2,4.4,8.9,3,7.6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Indigenous",206,"large (n 100+)",21.2,22.4,23.6,5.1,8.5,5.5,13.7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Other",182,"large (n 100+)",24.3,24.4,18.8,1.1,8.4,12.8,10.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","Other Asian",126,"large (n 100+)",40.9,17.5,19.6,0,12.2,2.9,6.9,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","South Asian",224,"large (n 100+)",52,15.8,24.9,0.4,2.5,1.2,3.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","race_ethnicity","White/European",6091,"large (n 100+)",31.4,24.8,17.7,9.7,6.6,4.1,5.7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","Alberta",822,"large (n 100+)",23,42,18.9,0,4.7,6.3,5.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","Atlantic",468,"large (n 100+)",40.1,19.4,20.4,0,8.7,3.8,7.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","British Columbia",840,"large (n 100+)",32.5,22.2,25,0,8.7,4.2,7.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","Ontario",3010,"large (n 100+)",37.9,25.7,19.8,0,6.8,4.3,5.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","Prairies",502,"large (n 100+)",24.5,35.2,23.9,0,4.2,5.3,6.9,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","region","Quebec",1955,"large (n 100+)",29.5,11.9,11,32.9,6.1,2.1,6.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Buddhist",85,"medium (n 30-99)",47,16,18.9,2.2,10.1,2.3,3.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Catholic",2138,"large (n 100+)",37.1,22.3,11.1,15.9,5.2,3.1,5.4,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Evangelical",137,"large (n 100+)",25.2,45.2,18.2,0,1.6,4.8,5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Hindu",65,"medium (n 30-99)",53.3,12.2,29.9,0,0,1.4,3.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Jewish",130,"large (n 100+)",43.5,28.2,16,0,3.5,5.6,3.1,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Muslim",129,"large (n 100+)",63.5,7.9,21.3,0,3.9,1.2,2.2,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","None/Agnostic",3049,"large (n 100+)",29.5,17.4,24.6,8.4,8.4,3.9,7.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Orthodox",119,"large (n 100+)",34.9,33.2,13.3,0.8,8.3,3.9,5.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Other",347,"large (n 100+)",22.9,28.3,18.1,1.2,7.1,10.5,12,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Protestant (mainline)",1338,"large (n 100+)",30.3,40.7,15.8,0.4,5.2,4.2,3.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_affiliation","Sikh",33,"medium (n 30-99)",61.4,11,23.1,2.3,0,0,2.3,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_importance","Not important at all",783,"large (n 100+)",31.1,22,18.5,13.6,6.3,3.7,4.8,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_importance","Not very important",1412,"large (n 100+)",36.5,23.7,14.7,11.5,5.8,3.2,4.7,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_importance","Somewhat important",1675,"large (n 100+)",37.1,27.4,16.5,5.6,5.2,3.7,4.5,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","religion_importance","Very important",1150,"large (n 100+)",31.3,36.5,13,1.4,5.9,5.9,6,"undecided / no party preference",2021,"CDEM2021","online"
"vote_choice","age_group","18 to 24",128,"large (n 100+)",18.7,19.8,19.3,4.4,9.6,0,28.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","25 to 34",331,"large (n 100+)",18.4,22.3,15.7,7.8,3.5,0.9,31.3,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","35 to 44",467,"large (n 100+)",12.7,33.3,16.4,5,5.2,0.7,26.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","45 to 54",555,"large (n 100+)",16.1,31.8,14.5,5.6,3,0.9,28.1,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","55 to 64",638,"large (n 100+)",23.1,32.7,15,3.9,2.5,0.7,22.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","65 to 74",436,"large (n 100+)",16.8,43.2,10.4,2.9,1.6,0.6,24.5,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","age_group","75 and over",299,"large (n 100+)",22.4,41.3,13.9,3.6,1,0,17.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","education_binary","College degree+",1752,"large (n 100+)",20.7,31.3,15.1,4.8,3.5,0.5,24,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","education_binary","No college degree",1138,"large (n 100+)",13.9,35.4,14,4.5,2.9,0.8,28.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","gender","Men",1269,"large (n 100+)",18.8,35.9,14.6,4.5,3.7,1,21.5,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","gender","Women",1632,"large (n 100+)",17.8,30.3,14.7,4.8,2.9,0.4,29.1,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","immigrant_generation","Canadian-born",2476,"large (n 100+)",15.8,33.1,14.5,5.5,3.3,0.6,27.1,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","immigrant_generation","Foreign-born (1st gen)",425,"large (n 100+)",30.1,31.2,15.3,0.5,3.2,0.9,18.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","income_quartile","Q1 (< $30K)",140,"large (n 100+)",12.6,27.6,17.8,5.6,3.1,0.4,32.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","income_quartile","Q2 ($30K-$60K)",234,"large (n 100+)",13.8,33,11.8,4,4.9,1.9,30.8,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","income_quartile","Q3 ($60K-$110K)",209,"large (n 100+)",17.9,35.7,12.7,2.7,4.4,0,26.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","income_quartile","Q4 ($110K+)",86,"medium (n 30-99)",27.6,36.1,12.5,3.3,1.6,0,19,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","language","English",1716,"large (n 100+)",19.3,40,13.7,0,3.3,0.6,23.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","language","French",801,"large (n 100+)",10.8,13.8,17.9,19,2.8,0.8,34.8,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","language","Other",323,"large (n 100+)",27,34,13.6,0.6,4.5,0.8,19.5,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","marital_status","Divorced/Separated",251,"large (n 100+)",20,27.5,14.4,4.6,5.5,1,27,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","marital_status","Married/Partnered",1418,"large (n 100+)",17.6,36.3,13.9,4.1,2.7,0.8,24.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","marital_status","Never Married",333,"large (n 100+)",18,22.8,18.1,8.2,7.1,0.4,25.5,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","marital_status","Widowed",208,"large (n 100+)",20.3,39.1,17.3,2.3,1.4,0.3,19.3,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Alberta",140,"large (n 100+)",8.6,66.3,7.5,0,2.7,1.2,13.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","British Columbia",340,"large (n 100+)",16.7,35.1,16.6,0,4.5,0.2,26.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Manitoba",133,"large (n 100+)",18.2,36,17.4,0,4.7,0.8,22.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","New Brunswick",94,"medium (n 30-99)",22.3,30.2,6.7,0,3.9,2.8,34.1,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Newfoundland and Labrador",97,"medium (n 30-99)",24.9,23.8,16.2,0,0,0,35.1,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Nova Scotia",104,"large (n 100+)",15.1,21.6,22.1,0,1,1,39.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Ontario",877,"large (n 100+)",26.5,35.7,13.4,0,3.5,0.6,20.3,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Prince Edward Island",103,"large (n 100+)",24.9,29.3,7.8,0,0,0,38,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Quebec",876,"large (n 100+)",11.2,12.8,18.3,18.8,2.6,0.6,35.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","province","Saskatchewan",137,"large (n 100+)",8.8,48.1,12.7,0,5.8,0,24.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","race_ethnicity","Chinese",33,"medium (n 30-99)",19.5,47.3,4.5,0,0,0,28.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","race_ethnicity","Indigenous",73,"medium (n 30-99)",14.9,17.6,32.7,5,1.7,2.2,25.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","race_ethnicity","Other Asian",35,"medium (n 30-99)",36.8,13.5,21.2,0,2.4,0,26,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","race_ethnicity","South Asian",57,"medium (n 30-99)",57.5,12.9,6.7,0,3,0,19.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","race_ethnicity","White/European",2581,"large (n 100+)",16,35.1,14.4,5.1,2.9,0.7,26,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","Alberta",140,"large (n 100+)",8.6,66.3,7.5,0,2.7,1.2,13.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","Atlantic",398,"large (n 100+)",19.9,25.1,15.4,0,1.6,1.3,36.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","British Columbia",340,"large (n 100+)",16.7,35.1,16.6,0,4.5,0.2,26.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","Ontario",877,"large (n 100+)",26.5,35.7,13.4,0,3.5,0.6,20.3,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","Prairies",270,"large (n 100+)",13.9,41.5,15.3,0,5.2,0.4,23.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","region","Quebec",876,"large (n 100+)",11.2,12.8,18.3,18.8,2.6,0.6,35.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","Catholic",1177,"large (n 100+)",14.7,24.8,16.1,9.5,2.3,0.5,32.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","Evangelical",43,"medium (n 30-99)",6.4,67.2,9.9,0,0.9,0,15.6,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","Muslim",34,"medium (n 30-99)",56.3,9.8,15.1,0.8,11.9,0,6.2,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","None/Agnostic",549,"large (n 100+)",20.5,25.3,18.9,5.1,5.1,0.4,24.7,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","Other",72,"medium (n 30-99)",11.3,44.7,11.7,0,5.1,0.7,26.4,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_affiliation","Protestant (mainline)",839,"large (n 100+)",16.9,46.8,11.5,0.3,3.1,0.6,20.8,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_importance","Not important at all",163,"large (n 100+)",12.9,23.8,20.5,13,4.1,1.7,23.9,"undecided / no party preference",2011,"CES2011","phone"
"vote_choice","religion_importance","Not very important",385,"large (n 100+)",15.1,27.2,17,9.1,4.3,0.8,26.5,"undecided / no party preference",2011,"CES2011","phone"
